claim_id,article_id,title,url,snippet,published_at,date,published_date,source,journalist,club,subject_club,player,season,direction,subject_direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_strength,rumor_indicator,credibility_score,source_reputation_score,journalist_reputation_score,historical_conversion_score,club_specific_score,rumor_stage_score,article_type_score,time_to_confirmation_score,historical_support_n,match_score,ambiguity_flag,entity_match_indicator,rumor_stage,article_type,source_diversity,rumor_count,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,buyer_club,seller_club,target_club,target_role,target_direction,target_entity_type,target_ticker,target_market_symbol,prediction_scope,public_target_count,has_public_buyer,has_public_seller,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3,split,actual_label,predicted_label,prediction_confidence,prob_negative,prob_neutral,prob_positive
12f632a140788e9a,b279995d1a498369,,,,2023-07-26T16:21:16Z,2023-07-26,2023-07-26,The Guardian / Fabrizio Romano,Fabrizio Romano,Manchester United,Manchester United,Rasmus Højlund,2023-24,in,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6693,0.6693,0.7499,0.95,0.8428,0.7969,0.5943,0.4,0.65,0.65,22,1.0,0,0.8333,unclear,report,1,1,0.7499,0.7499,0.6693,0.6693,Manchester United,Atalanta,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-07-26,2023-07-26,0,120,0.000916,0.233034,1,1,0.002246,0.016401,-0.056261,-0.019341,-0.00179,0.152376,0.002815,0.007186,0.00274,0.028879,0.055128,0.062482,0.000675,0.012396,-0.060261,-0.031957,-0.013447,-0.006723,-0.082922,0.028687,-0.006579,0.004707,-0.011838,-0.021839,-0.013766,-0.011056,-0.08491,0.037754,0.029291,0.042414,0.013122,-1.077084,-1.112688,-0.890347,-0.731953,0.572889,-0.011056,neutral,train,neutral,neutral,0.6289,0.2322,0.6289,0.1389
b85ff4f389a1cfd0,147bc26e95883ef6,,,,2023-07-07T20:10:24Z,2023-07-07,2023-07-07,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Manchester United,Rasmus Højlund,2023-24,in,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6244,0.6244,0.6359,0.84,0.588,0.48,0.3935,0.72,0.65,0.65,20,1.0,0,0.8333,advanced,report,1,1,0.6359,0.6359,0.6244,0.6244,Manchester United,Atalanta,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-07-07,2023-07-07,0,120,0.001119,0.281642,1,1,-0.006132,-0.002871,-0.032245,0.068571,0.320478,0.241573,-0.007923,-0.008716,0.007935,0.010514,0.029819,0.052225,-0.00502,-0.003753,-0.040334,0.056461,-0.046483,-0.057178,-0.057178,-0.110654,-0.000467,0.01373,0.021269,0.028278,-0.048682,-0.065983,-0.070316,-0.133308,0.043753,0.028274,-0.01548,0.835554,0.738953,-0.544774,-0.666451,0.347963,-0.065983,negative,train,negative,negative,0.7355,0.7355,0.1529,0.1116
d2663d045eef939b,6ebb2d42a655425f,,,,2025-08-06T11:16:51Z,2025-08-06,2025-08-06,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Benjamin Sesko,2025-26,in,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.6633,0.6633,0.7083,0.84,0.742,0.7,0.6988,0.4,0.65,0.95,22,1.06,0,0.8833,unclear,report,1,1,0.7083,0.7083,0.6633,0.6633,Manchester United,Leipzig,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-08-06,2025-08-06,0,120,0.000579,0.751458,1,1,0.014648,0.023877,0.044058,-0.0,0.058167,-0.051606,-0.004858,-0.006341,-0.01125,-0.001653,0.011834,0.045479,0.01772,0.026613,0.048881,-0.003846,-0.000555,-0.017213,-0.029428,-0.034425,0.006479,0.011789,0.026573,0.015334,-0.006584,-0.028069,-0.052648,-0.052078,0.014427,0.023034,0.008607,1.441179,1.300427,-0.315808,-1.16504,0.70758,-0.028069,negative,test,negative,neutral,0.7045,0.1092,0.7045,0.1864
6a08f457d43e2ad5,bf9ddc18ba8d0cb0,,,,2025-08-09T09:33:11Z,2025-08-09,2025-08-09,The Guardian / Andy Martin,Andy Martin,Manchester United,Manchester United,Benjamin Sesko,2025-26,in,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7295,0.7295,0.7904,0.84,0.8587,0.8667,0.9533,0.4,0.65,0.95,2,1.06,0,0.8833,unclear,report,1,1,0.7904,0.7904,0.7295,0.7295,Manchester United,Leipzig,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-08-09,2025-08-11,2,120,0.000812,0.747225,1,1,-0.027778,-0.028318,-0.003984,0.002865,-0.004551,-0.039517,0.0078,0.014329,0.024277,0.000127,0.02072,0.040454,-0.034418,-0.041442,-0.025556,-0.004794,0.004571,-0.004571,0.004571,-0.014857,0.008813,0.012378,0.009343,0.007805,-0.003582,-0.016968,-0.006898,-0.029052,0.013402,0.022607,0.009204,-0.991324,-0.110526,-0.4555,-0.303492,0.935451,-0.016968,neutral,test,neutral,neutral,0.6927,0.1814,0.6927,0.1259
183bc5d27d2f4360,297f744501e9d7ba,,,,2025-08-07T14:38:46Z,2025-08-07,2025-08-07,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Benjamin Sesko,2025-26,in,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7933,0.7933,0.7833,0.84,0.742,0.7,0.6988,0.9,0.65,0.95,22,1.06,0,0.8833,medical,report,1,1,0.7833,0.7833,0.7933,0.7933,Manchester United,Leipzig,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-08-07,2025-08-07,0,120,0.000708,0.749604,1,1,-0.001666,0.023335,0.022172,-0.010457,0.017544,-0.065489,0.007282,0.017161,-0.002804,-0.002178,0.01306,0.041509,-0.007833,0.008237,0.020441,-0.015299,-0.026696,-0.022247,-0.031146,-0.043938,0.006996,0.015871,0.019461,0.003957,-0.033331,-0.036727,-0.049913,-0.054853,0.011961,0.023098,0.011137,1.300427,1.272391,-1.16504,-0.174994,0.957631,-0.036727,negative,test,negative,neutral,0.6517,0.1417,0.6517,0.2066
ea70a7fc70bde1a4,9ba1d7e82ada0653,,,,2025-07-21T19:07:30Z,2025-07-21,2025-07-21,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Bryan Mbeumo,2025-26,in,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.6633,0.6633,0.7083,0.84,0.742,0.7,0.6988,0.4,0.65,0.95,22,1.06,0,0.8833,unclear,report,1,1,0.7083,0.7083,0.6633,0.6633,Manchester United,Brentford,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-07-21,2025-07-21,0,120,0.000624,0.73971,1,1,-0.005068,0.002269,0.005119,0.009714,0.021978,0.265759,-9e-05,0.008493,0.005917,0.002777,0.052822,0.054596,-0.005625,-0.005843,-0.002105,0.002551,0.019242,0.016412,-0.013582,0.004527,0.002038,0.01057,0.014766,0.005265,0.016498,0.006282,-0.027579,-0.005433,0.0288,0.013596,-0.015203,-0.199759,-0.255551,-0.995736,-0.836981,0.409606,0.006282,neutral,test,neutral,neutral,0.439,0.3736,0.439,0.1873
a18dbe230e1c1ca9,d1b29c446e884abd,,,,2025-07-17T17:22:50Z,2025-07-17,2025-07-17,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Bryan Mbeumo,2025-26,in,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.7033,0.7033,0.7333,0.84,0.742,0.7,0.6988,0.6,0.65,0.85,22,1.06,0,0.8833,bid,report,1,1,0.7333,0.7333,0.7033,0.7033,Manchester United,Brentford,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-07-17,2025-07-17,0,120,0.000616,0.739704,1,1,0.001134,0.003982,-0.001132,0.038846,0.003982,0.251773,0.003194,0.000631,7e-05,0.010599,0.038221,0.055216,-0.001843,0.001911,-0.003989,0.02564,0.001133,0.020397,0.017564,-0.003399,0.005283,0.007331,0.015909,0.012084,-0.003974,0.012541,0.002341,-0.01812,0.028956,0.012797,-0.016159,-0.187841,-0.003467,-0.706858,-0.832832,0.434934,0.012541,neutral,test,neutral,neutral,0.446,0.3782,0.446,0.1758
9e1d8f58d89906ee,185adc6a1e646b69,,,,2025-06-25T12:30:29Z,2025-06-25,2025-06-25,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Manchester United,Bryan Mbeumo,2024-25,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.662,0.662,0.6988,0.84,0.6842,0.6174,0.6295,0.72,0.65,0.5,36,0.0,0,0.0,advanced,report,1,1,0.6988,0.6988,0.662,0.662,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-06-25,2025-06-25,0,120,0.000321,0.680588,1,1,0.013165,0.112782,0.094425,0.131099,0.42942,0.345455,0.011122,0.018611,0.009791,0.014369,0.049865,0.076374,0.005274,0.097467,0.08619,0.11483,-0.053015,-0.074324,-0.093035,-0.079522,0.008017,0.018511,0.022199,0.030905,-0.059559,-0.089825,-0.111903,-0.10363,0.04624,0.020089,-0.026152,1.98358,1.289055,2.288793,1.375375,2.108582,-0.089825,negative,train,negative,negative,0.8508,0.8508,0.0435,0.1057
94393adb6326ac0d,b8ce35470529c823,,,,2025-07-18T12:09:58Z,2025-07-18,2025-07-18,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Bryan Mbeumo,2025-26,in,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.7725,0.7725,0.7713,0.84,0.742,0.7,0.6988,0.82,0.65,0.95,22,1.06,0,0.8833,agreed,report,1,1,0.7713,0.7713,0.7725,0.7725,Manchester United,Brentford,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-07-18,2025-07-18,0,120,0.000612,0.739618,1,1,0.006232,-0.007267,0.002823,0.017765,0.024812,0.251586,0.005374,0.004594,0.002691,0.011231,0.052591,0.054769,0.001646,-0.012412,-0.001944,0.004372,-0.005631,0.023086,-0.017455,-0.010698,0.001309,0.009774,0.014495,-0.009425,-0.007825,0.013405,-0.031228,-0.009643,0.028774,0.012719,-0.016055,-0.003467,-0.199759,-0.832832,-0.995736,0.315432,0.013405,neutral,test,neutral,neutral,0.4831,0.306,0.4831,0.2108
332cef53bad3a259,7839f1e366b30290,,,,2025-06-23T21:24:03Z,2025-06-23,2025-06-23,The Guardian / Jamie Jackson and Jacob Steinberg,Jamie Jackson and Jacob Steinberg,Manchester United,Manchester United,Bryan Mbeumo,2024-25,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.6482,0.6482,0.683,0.84,0.742,0.7,0.371,0.6,0.65,0.5,2,0.0,0,0.0,bid,report,1,1,0.683,0.683,0.6482,0.6482,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-06-23,2025-06-23,0,120,-0.000198,0.692184,1,1,0.004627,-0.011945,0.00579,0.257784,0.194636,0.204577,-0.002179,-0.010819,-0.012807,0.004805,0.021084,0.059766,0.006333,-0.003804,0.015882,0.244855,0.107657,0.048935,0.025331,-0.02015,0.020835,0.029019,0.039731,0.043178,0.092478,0.033865,0.004517,-0.040545,0.0483,0.028794,-0.019507,1.241041,2.102182,-0.170527,3.147459,3.289997,0.033865,positive,train,positive,positive,0.9352,0.0373,0.0275,0.9352
2b98f089c497a496,2f20309697e90ebf,,,,2025-06-01T13:28:35Z,2025-06-01,2025-06-01,The Guardian / Will Unwin,Will Unwin,Manchester United,Manchester United,Matheus Cunha,2024-25,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.7823,0.7823,0.7808,0.84,0.742,0.7,0.6988,0.95,0.9,0.5,22,0.0,0,0.0,official,official,1,1,0.7808,0.7808,0.7823,0.7823,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-06-01,2025-06-02,1,120,-0.001749,0.608601,1,1,0.020158,0.005678,0.066215,0.020893,0.029049,0.026812,-8.1e-05,-0.001663,0.011927,-0.000886,0.054879,0.120551,0.021957,0.012177,0.066904,0.044296,0.001411,-0.025406,0.200423,0.240649,0.009926,0.00467,0.015933,0.020539,-0.001086,-0.021374,0.20014,0.239466,0.026715,0.048198,0.021483,0.190945,-0.077491,0.200055,-0.422491,0.7278,-0.021374,negative,train,negative,negative,0.8105,0.8105,0.1246,0.0649
119e338ebe7ac354,68ef3339a0b65707,,,,2025-06-08T07:02:32Z,2025-06-08,2025-06-08,The Guardian / Jonathan Liew,Jonathan Liew,Manchester United,Manchester United,Matheus Cunha,2024-25,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.5602,0.5602,0.638,0.84,0.742,0.7,0.371,0.4,0.35,0.5,2,0.0,0,0.0,unclear,analysis,1,1,0.638,0.638,0.5602,0.5602,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2025-06-08,2025-06-09,1,120,-0.001211,0.630864,1,1,0.188269,0.156448,0.15808,0.234763,0.14515,0.176344,0.010281,0.005023,0.014999,0.027105,0.059397,0.094004,0.182995,0.161746,0.159364,0.223307,0.036563,0.052407,0.071298,0.172456,0.006408,0.007483,0.005458,0.015302,0.034946,0.052131,0.073726,0.16807,0.048989,0.029064,-0.019925,7.010547,4.662161,5.245498,1.017746,1.849377,0.052131,positive,train,positive,positive,0.8734,0.0705,0.0561,0.8734
a2b9b663ef7cce63,55b941ec487c2697,,,,2022-08-19T19:39:53Z,2022-08-19,2022-08-19,"The Guardian / Jamie Jackson, Fabrizio Romano, Will Unwin and agencies","Jamie Jackson, Fabrizio Romano, Will Unwin and agencies",Manchester United,Manchester United,Casemiro,2022-23,in,in,permanent,0,30.0,Defensive Midfield,40000000.0,70650000.0,,1.7663,-30650000.0,0.4526,0.3263,0.8806,0.8806,0.9123,0.95,0.9558,0.9583,0.8899,0.82,0.65,0.95,2,0.78,0,0.65,agreed,report,1,1,0.9123,0.9123,0.8806,0.8806,Manchester United,Real Madrid,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2022-08-19,2022-08-19,0,120,-0.000296,0.692564,1,1,0.016825,0.088489,0.131922,0.193133,0.231178,0.281106,0.00227,-0.003118,0.018176,0.031744,0.071216,0.097657,0.015549,0.090277,0.116196,0.16849,-0.046043,-0.034532,-0.054676,-0.030935,-0.034024,-0.033375,-0.052776,-0.083917,-0.022183,-0.010003,-0.01635,0.03319,0.033825,0.026092,-0.007733,2.817624,2.029045,0.962871,0.009423,1.015732,-0.010003,neutral,train,neutral,neutral,0.5049,0.248,0.5049,0.2471
026bf587027f632b,ec7ea461b4480238,,,,2022-08-17T12:29:27Z,2022-08-17,2022-08-17,"The Guardian / Jacob Steinberg, Jamie Jackson and Fabrizio Romano","Jacob Steinberg, Jamie Jackson and Fabrizio Romano",Manchester United,Manchester United,Casemiro,2022-23,in,in,permanent,0,30.0,Defensive Midfield,40000000.0,70650000.0,,1.7663,-30650000.0,0.4526,0.3263,0.761,0.761,0.8483,0.95,0.9558,0.9583,0.9299,0.4,0.65,0.85,2,0.88,0,0.7333,unclear,report,1,1,0.8483,0.8483,0.761,0.761,Manchester United,Real Madrid,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2022-08-17,2022-08-17,0,120,-0.000959,0.619816,1,1,0.000783,0.040717,0.122037,0.143113,0.145161,0.155515,0.001876,0.023276,0.044325,0.05231,0.093609,0.123665,0.00058,0.029375,0.101074,0.12028,0.087637,0.037559,0.050078,0.051643,-0.004985,-0.038839,-0.038193,-0.081344,0.091463,0.068112,0.081668,0.116697,0.031043,0.029143,-0.0019,2.114881,3.23022,-0.482316,16.432067,15.120712,0.068112,positive,train,positive,positive,0.8509,0.1229,0.0262,0.8509
10ba4ca1fca57218,96abf97620267c1d,,,,2023-07-05T09:50:45Z,2023-07-05,2023-07-05,The Guardian / Jamie Jackson and Fabrizio Romano,Jamie Jackson and Fabrizio Romano,Manchester United,Manchester United,Mason Mount,2023-24,in,in,permanent,0,24.0,Attacking Midfield,60000000.0,67700000.0,,1.1283,-7700000.0,0.7461,0.5796,0.7758,0.7758,0.8603,0.95,0.9558,0.9583,1.0,0.4,0.65,0.95,2,1.06,0,0.8833,unclear,report,1,1,0.8603,0.8603,0.7758,0.7758,Manchester United,Chelsea,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-07-05,2023-07-05,0,120,0.000168,0.241265,1,1,0.001231,-0.028264,0.09217,0.032135,0.297024,0.295648,0.001171,0.017988,0.029285,0.010432,0.040449,0.061348,0.00078,-0.033224,0.084253,0.032985,-0.004097,-0.050389,-0.061041,-0.095862,-0.009875,-0.010338,0.003719,0.024717,-0.002035,-0.048835,-0.063664,-0.104503,0.04517,0.028021,-0.017149,1.057997,0.982374,-0.779323,-0.277146,0.7215,-0.048835,negative,train,negative,negative,0.7977,0.7977,0.1247,0.0776
a9be1339f3dc90cb,5b1f409d37ba0560,,,,2023-06-22T16:59:53Z,2023-06-22,2023-06-22,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Manchester United,Mason Mount,2022-23,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.5232,0.5232,0.5804,0.84,0.588,0.48,0.3935,0.4,0.65,0.5,20,0.0,0,0.0,unclear,report,1,1,0.5804,0.5804,0.5232,0.5232,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-06-22,2023-06-22,0,120,0.001112,0.222063,1,1,0.011111,-0.083031,-0.00655,0.235741,0.1619,0.215278,-0.005245,-0.013591,-0.00076,0.019104,0.041277,0.054994,0.011164,-0.084573,-0.007234,0.212315,-0.006593,0.054945,0.08,0.066374,-0.003976,0.002914,0.007044,0.007619,-0.007638,0.051354,0.072988,0.054635,0.043919,0.028968,-0.014951,1.318575,1.353336,-0.33875,-0.304006,0.655489,0.051354,positive,train,positive,positive,0.8614,0.0382,0.1003,0.8614
c682401140bf7f83,1061631df4ef9ef2,,,,2023-06-29T16:29:36Z,2023-06-29,2023-06-29,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Manchester United,Mason Mount,2022-23,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.5232,0.5232,0.5804,0.84,0.588,0.48,0.3935,0.4,0.65,0.5,20,0.0,0,0.0,unclear,report,1,1,0.5804,0.5804,0.5232,0.5232,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-06-29,2023-06-29,0,120,0.000325,0.283794,1,1,0.046667,0.111504,0.104176,0.096943,0.344754,0.332626,-0.000354,0.006561,0.002559,0.001797,0.040742,0.058163,0.046443,0.106579,0.100759,0.097501,-0.029459,-0.026274,-0.034236,-0.08758,0.016797,0.015984,0.005047,0.029373,-0.035029,-0.032173,-0.037949,-0.101979,0.045801,0.021053,-0.024748,1.816275,1.368687,0.51281,-0.300303,0.708293,-0.032173,negative,train,negative,negative,0.8033,0.8033,0.1253,0.0714
351010e009f5d35a,8d6462001e5d555f,,,,2023-06-23T22:02:47Z,2023-06-23,2023-06-23,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Manchester United,Mason Mount,2022-23,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.5752,0.5752,0.6104,0.84,0.588,0.48,0.3935,0.6,0.65,0.5,20,0.0,0,0.0,bid,report,1,1,0.6104,0.6104,0.5752,0.5752,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-06-23,2023-06-23,0,120,0.000982,0.221993,1,1,0.014505,-0.024101,-0.006029,0.218585,0.203337,0.14883,0.003711,-0.006282,0.002127,0.0268,0.057003,0.06378,0.0127,-0.024563,-0.006694,0.197662,-0.031629,0.088388,0.056326,0.004333,-0.012111,-0.001148,0.01563,0.006308,-0.031126,0.084938,0.04963,-0.002669,0.043427,0.028873,-0.014554,1.353336,0.993962,-0.304006,-0.396336,0.559482,0.084938,positive,train,positive,positive,0.8711,0.026,0.103,0.8711
45233424a17ca58f,639d661671193265,,,,2023-06-28T18:00:38Z,2023-06-28,2023-06-28,The Guardian / Jacob Steinberg,Jacob Steinberg,Manchester United,Manchester United,Mason Mount,2022-23,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.6064,0.6064,0.6284,0.84,0.588,0.48,0.3935,0.72,0.65,0.5,20,0.0,0,0.0,advanced,report,1,1,0.6284,0.6284,0.6064,0.6064,Manchester United,,Manchester United,buyer,in,club,MANU,^GSPC,direct,1,1,0,,vectorbt,ok,,2023-06-28,2023-06-28,0,120,0.000475,0.276649,1,1,0.073825,0.039861,0.066667,0.19225,0.265156,0.323773,0.011456,-0.000794,-0.002347,0.009099,0.041128,0.06167,0.070182,0.040733,0.065825,0.184938,0.02375,0.017083,0.012917,-0.04375,0.004118,0.017627,0.007578,0.030063,0.022683,0.011513,0.009216,-0.055632,0.045713,0.023956,-0.021757,1.473441,1.816275,-0.094259,0.51281,1.522556,0.011513,neutral,train,neutral,neutral,0.6621,0.2413,0.6621,0.0966
d2d87d7c16b59a2f,1123bf6ea3465183,,,,2022-07-17T21:00:22Z,2022-07-17,2022-07-17,The Guardian / Fabrizio Romano,Fabrizio Romano,Juventus,Juventus,Matthijs de Ligt,2022-23,out,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.8273,0.8273,0.8597,0.95,0.8428,0.7969,0.9128,0.82,0.65,0.95,22,1.06,0,0.8833,agreed,report,1,1,0.8597,0.8597,0.8273,0.8273,Bayern Munich,Juventus,Juventus,seller,out,club,JUVE.MI,FTSEMIB.MI,direct,1,0,1,,vectorbt,ok,,2022-07-17,2022-07-18,1,120,0.002801,0.968918,1,1,0.031156,-0.016571,-0.10829,-0.043357,-0.021603,-0.111513,0.018439,-0.025738,-0.038624,-0.019761,-0.039286,-0.133819,0.010489,0.000914,-0.087382,-0.049908,0.051133,0.024986,0.041836,0.054619,0.03645,0.012612,0.021497,0.071466,0.009908,0.001675,0.004025,-0.044238,0.026695,0.014552,-0.012143,-1.813541,-0.753727,-0.737147,-0.442289,0.69471,0.001675,neutral,train,neutral,neutral,0.7294,0.0308,0.7294,0.2398
32f4d355d862afd1,5528216ac13fd12d,,,,2022-06-24T07:59:02Z,2022-06-24,2022-06-24,The Guardian / Barry Glendenning,Barry Glendenning,Juventus,Juventus,Matthijs de Ligt,2021-22,in,in,unclear,0,,,,,,0.0,0.0,0.0,0.0,0.593,0.593,0.655,0.84,0.742,0.7,0.371,0.48,0.45,0.5,2,0.0,0,0.0,linked,aggregate,1,1,0.655,0.655,0.593,0.593,Juventus,,Juventus,buyer,in,club,JUVE.MI,FTSEMIB.MI,direct,1,1,0,,vectorbt,ok,,2022-06-24,2022-06-24,0,120,0.002046,1.00776,1,1,0.019523,0.009667,0.093659,-0.005291,0.019523,0.223958,-0.007986,-0.017679,-0.005155,-0.090928,-0.119444,-0.082789,0.025524,0.021553,0.086466,0.072566,-0.004787,-0.02766,-0.043085,0.026596,0.014527,0.010132,-0.012029,0.007356,-0.023725,-0.04653,-0.044501,-0.004047,0.02773,0.024425,-0.003304,0.236232,0.196282,-0.752746,-0.982726,0.574714,-0.04653,negative,train,negative,negative,0.8284,0.8284,0.0887,0.0828
94eef7f1484c684c,a901e54c7473e053,,,,2022-07-05T07:59:59Z,2022-07-05,2022-07-05,The Guardian / Rob Smyth,Rob Smyth,Juventus,Juventus,Matthijs de Ligt,2022-23,out,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6874,0.6874,0.7702,0.84,0.8587,0.8667,0.8813,0.48,0.45,0.65,2,0.88,0,0.7333,linked,aggregate,1,1,0.7702,0.7702,0.6874,0.6874,Bayern Munich,Juventus,Juventus,seller,out,club,JUVE.MI,FTSEMIB.MI,direct,1,0,1,,vectorbt,ok,,2022-07-05,2022-07-05,0,120,0.002293,0.986395,1,1,0.013897,-0.002188,-0.02512,-0.020408,-0.0727,0.036364,-0.000515,-0.022442,-0.026677,-0.029995,-0.131157,-0.115714,0.012112,0.01318,-0.010208,-0.013677,-0.001096,0.058114,-0.04057,-0.008224,-0.019818,0.020146,0.006653,0.016492,0.013582,0.027545,-0.059502,-0.046329,0.024316,0.024838,0.000522,-0.094564,-0.141848,-1.582617,-1.589621,0.473242,0.027545,positive,train,positive,positive,0.7817,0.1273,0.091,0.7817
1eea70c6624c8808,a243ac36ed0d0695,,,,2022-07-15T07:30:52Z,2022-07-15,2022-07-15,The Guardian / Will Unwin,Will Unwin,Juventus,Juventus,Matthijs de Ligt,2022-23,out,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6515,0.6515,0.7137,0.84,0.742,0.7,0.783,0.48,0.45,0.85,22,0.78,0,0.65,linked,aggregate,1,1,0.7137,0.7137,0.6515,0.6515,Bayern Munich,Juventus,Juventus,seller,out,club,JUVE.MI,FTSEMIB.MI,direct,1,0,1,,vectorbt,ok,,2022-07-15,2022-07-15,0,120,0.002793,0.960706,1,1,-0.04574,-0.093427,-0.104133,-0.07637,-0.029087,-0.174171,-0.034389,-0.047014,-0.046572,-0.034752,-0.053988,-0.158554,-0.015496,-0.058487,-0.07476,-0.070594,0.065309,0.073098,0.074895,0.074895,0.029921,0.03863,0.032013,0.090055,0.030145,0.023538,0.025999,-0.040804,0.026276,0.015587,-0.010689,-3.087799,-1.813541,0.422267,-0.737147,0.508379,0.023538,positive,train,positive,positive,0.8436,0.0584,0.098,0.8436
